path,class,group_id,kind
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c6b3ee3-33cf-4a2c-a245-497b88d6d9b9___UF.GRC_YLCV_Lab 09607__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c6b3ee3-33cf-4a2c-a245-497b88d6d9b9,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c6b3ee3-33cf-4a2c-a245-497b88d6d9b9___UF.GRC_YLCV_Lab 09607__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c6b3ee3-33cf-4a2c-a245-497b88d6d9b9,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c75b36b-61fe-4c5a-b371-8bb7bf128334___UF.GRC_YLCV_Lab 09471__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c75b36b-61fe-4c5a-b371-8bb7bf128334,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c75b36b-61fe-4c5a-b371-8bb7bf128334___UF.GRC_YLCV_Lab 09471__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c75b36b-61fe-4c5a-b371-8bb7bf128334,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c75b36b-61fe-4c5a-b371-8bb7bf128334___UF.GRC_YLCV_Lab 09471__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c75b36b-61fe-4c5a-b371-8bb7bf128334,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c75b36b-61fe-4c5a-b371-8bb7bf128334___UF.GRC_YLCV_Lab 09471__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c75b36b-61fe-4c5a-b371-8bb7bf128334,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c75b36b-61fe-4c5a-b371-8bb7bf128334___UF.GRC_YLCV_Lab 09471__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c75b36b-61fe-4c5a-b371-8bb7bf128334,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c75b36b-61fe-4c5a-b371-8bb7bf128334___UF.GRC_YLCV_Lab 09471__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c75b36b-61fe-4c5a-b371-8bb7bf128334,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c7e347d-fc03-41f2-8edc-bb284ce7c969___UF.GRC_YLCV_Lab 01741__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c7e347d-fc03-41f2-8edc-bb284ce7c969,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c7e347d-fc03-41f2-8edc-bb284ce7c969___UF.GRC_YLCV_Lab 01741__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c7e347d-fc03-41f2-8edc-bb284ce7c969,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c7e347d-fc03-41f2-8edc-bb284ce7c969___UF.GRC_YLCV_Lab 01741__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c7e347d-fc03-41f2-8edc-bb284ce7c969,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c7e347d-fc03-41f2-8edc-bb284ce7c969___UF.GRC_YLCV_Lab 01741__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c7e347d-fc03-41f2-8edc-bb284ce7c969,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c7e347d-fc03-41f2-8edc-bb284ce7c969___UF.GRC_YLCV_Lab 01741__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c7e347d-fc03-41f2-8edc-bb284ce7c969,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c7e347d-fc03-41f2-8edc-bb284ce7c969___UF.GRC_YLCV_Lab 01741__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c7e347d-fc03-41f2-8edc-bb284ce7c969,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c8981a1-fcac-441b-9f68-03e275441eb6___UF.GRC_YLCV_Lab 02853__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c8981a1-fcac-441b-9f68-03e275441eb6,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c8981a1-fcac-441b-9f68-03e275441eb6___UF.GRC_YLCV_Lab 02853__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c8981a1-fcac-441b-9f68-03e275441eb6,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c8981a1-fcac-441b-9f68-03e275441eb6___UF.GRC_YLCV_Lab 02853__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c8981a1-fcac-441b-9f68-03e275441eb6,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c8981a1-fcac-441b-9f68-03e275441eb6___UF.GRC_YLCV_Lab 02853__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c8981a1-fcac-441b-9f68-03e275441eb6,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c8981a1-fcac-441b-9f68-03e275441eb6___UF.GRC_YLCV_Lab 02853__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c8981a1-fcac-441b-9f68-03e275441eb6,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c8981a1-fcac-441b-9f68-03e275441eb6___UF.GRC_YLCV_Lab 02853__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c8981a1-fcac-441b-9f68-03e275441eb6,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c8a214f-de9a-415a-addf-2c89b35d69ff___YLCV_GCREC 2406__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c8a214f-de9a-415a-addf-2c89b35d69ff,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c8a214f-de9a-415a-addf-2c89b35d69ff___YLCV_GCREC 2406__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c8a214f-de9a-415a-addf-2c89b35d69ff,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c8a214f-de9a-415a-addf-2c89b35d69ff___YLCV_GCREC 2406__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c8a214f-de9a-415a-addf-2c89b35d69ff,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c8a214f-de9a-415a-addf-2c89b35d69ff___YLCV_GCREC 2406__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c8a214f-de9a-415a-addf-2c89b35d69ff,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c8a214f-de9a-415a-addf-2c89b35d69ff___YLCV_GCREC 2406__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c8a214f-de9a-415a-addf-2c89b35d69ff,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7c8a214f-de9a-415a-addf-2c89b35d69ff___YLCV_GCREC 2406__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7c8a214f-de9a-415a-addf-2c89b35d69ff,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683___UF.GRC_YLCV_Lab 09464__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683___UF.GRC_YLCV_Lab 09464__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683___UF.GRC_YLCV_Lab 09464__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683___UF.GRC_YLCV_Lab 09464__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683___UF.GRC_YLCV_Lab 09464__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683___UF.GRC_YLCV_Lab 09464__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cc7a1c7-b3f4-470c-ba6b-e3d427fb3683,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7ceecafc-d328-4410-a9e0-5978860e71d5___UF.GRC_YLCV_Lab 01607__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7ceecafc-d328-4410-a9e0-5978860e71d5,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7ceecafc-d328-4410-a9e0-5978860e71d5___UF.GRC_YLCV_Lab 01607__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7ceecafc-d328-4410-a9e0-5978860e71d5,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7ceecafc-d328-4410-a9e0-5978860e71d5___UF.GRC_YLCV_Lab 01607__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7ceecafc-d328-4410-a9e0-5978860e71d5,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7ceecafc-d328-4410-a9e0-5978860e71d5___UF.GRC_YLCV_Lab 01607__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7ceecafc-d328-4410-a9e0-5978860e71d5,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7ceecafc-d328-4410-a9e0-5978860e71d5___UF.GRC_YLCV_Lab 01607__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7ceecafc-d328-4410-a9e0-5978860e71d5,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7ceecafc-d328-4410-a9e0-5978860e71d5___UF.GRC_YLCV_Lab 01607__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7ceecafc-d328-4410-a9e0-5978860e71d5,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cf516ee-327e-40a6-810b-7c08ea57f825___UF.GRC_YLCV_Lab 02062__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cf516ee-327e-40a6-810b-7c08ea57f825,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cf516ee-327e-40a6-810b-7c08ea57f825___UF.GRC_YLCV_Lab 02062__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cf516ee-327e-40a6-810b-7c08ea57f825,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cf516ee-327e-40a6-810b-7c08ea57f825___UF.GRC_YLCV_Lab 02062__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cf516ee-327e-40a6-810b-7c08ea57f825,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cf516ee-327e-40a6-810b-7c08ea57f825___UF.GRC_YLCV_Lab 02062__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cf516ee-327e-40a6-810b-7c08ea57f825,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cf516ee-327e-40a6-810b-7c08ea57f825___UF.GRC_YLCV_Lab 02062__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cf516ee-327e-40a6-810b-7c08ea57f825,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cf516ee-327e-40a6-810b-7c08ea57f825___UF.GRC_YLCV_Lab 02062__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cf516ee-327e-40a6-810b-7c08ea57f825,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cff307c-c381-499a-9f3e-eedf99f8b2dc___YLCV_NREC 2361__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cff307c-c381-499a-9f3e-eedf99f8b2dc,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cff307c-c381-499a-9f3e-eedf99f8b2dc___YLCV_NREC 2361__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cff307c-c381-499a-9f3e-eedf99f8b2dc,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cff307c-c381-499a-9f3e-eedf99f8b2dc___YLCV_NREC 2361__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cff307c-c381-499a-9f3e-eedf99f8b2dc,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cff307c-c381-499a-9f3e-eedf99f8b2dc___YLCV_NREC 2361__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cff307c-c381-499a-9f3e-eedf99f8b2dc,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cff307c-c381-499a-9f3e-eedf99f8b2dc___YLCV_NREC 2361__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cff307c-c381-499a-9f3e-eedf99f8b2dc,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7cff307c-c381-499a-9f3e-eedf99f8b2dc___YLCV_NREC 2361__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7cff307c-c381-499a-9f3e-eedf99f8b2dc,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d22770e-75df-4e28-99e7-6a85fbe7b3c1___YLCV_GCREC 5413__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d22770e-75df-4e28-99e7-6a85fbe7b3c1,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d22770e-75df-4e28-99e7-6a85fbe7b3c1___YLCV_GCREC 5413__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d22770e-75df-4e28-99e7-6a85fbe7b3c1,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d22770e-75df-4e28-99e7-6a85fbe7b3c1___YLCV_GCREC 5413__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d22770e-75df-4e28-99e7-6a85fbe7b3c1,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d22770e-75df-4e28-99e7-6a85fbe7b3c1___YLCV_GCREC 5413__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d22770e-75df-4e28-99e7-6a85fbe7b3c1,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d22770e-75df-4e28-99e7-6a85fbe7b3c1___YLCV_GCREC 5413__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d22770e-75df-4e28-99e7-6a85fbe7b3c1,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d22770e-75df-4e28-99e7-6a85fbe7b3c1___YLCV_GCREC 5413__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d22770e-75df-4e28-99e7-6a85fbe7b3c1,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d3f2e55-9e2c-47df-91ef-57f108852779___UF.GRC_YLCV_Lab 02591__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d3f2e55-9e2c-47df-91ef-57f108852779,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d3f2e55-9e2c-47df-91ef-57f108852779___UF.GRC_YLCV_Lab 02591__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d3f2e55-9e2c-47df-91ef-57f108852779,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d3f2e55-9e2c-47df-91ef-57f108852779___UF.GRC_YLCV_Lab 02591__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d3f2e55-9e2c-47df-91ef-57f108852779,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d3f2e55-9e2c-47df-91ef-57f108852779___UF.GRC_YLCV_Lab 02591__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d3f2e55-9e2c-47df-91ef-57f108852779,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d3f2e55-9e2c-47df-91ef-57f108852779___UF.GRC_YLCV_Lab 02591__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d3f2e55-9e2c-47df-91ef-57f108852779,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d3f2e55-9e2c-47df-91ef-57f108852779___UF.GRC_YLCV_Lab 02591__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d3f2e55-9e2c-47df-91ef-57f108852779,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d596749-55cd-4d0f-b74c-b43e6501785f___UF.GRC_YLCV_Lab 09451__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d596749-55cd-4d0f-b74c-b43e6501785f,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d596749-55cd-4d0f-b74c-b43e6501785f___UF.GRC_YLCV_Lab 09451__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d596749-55cd-4d0f-b74c-b43e6501785f,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d596749-55cd-4d0f-b74c-b43e6501785f___UF.GRC_YLCV_Lab 09451__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d596749-55cd-4d0f-b74c-b43e6501785f,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d596749-55cd-4d0f-b74c-b43e6501785f___UF.GRC_YLCV_Lab 09451__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d596749-55cd-4d0f-b74c-b43e6501785f,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d596749-55cd-4d0f-b74c-b43e6501785f___UF.GRC_YLCV_Lab 09451__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d596749-55cd-4d0f-b74c-b43e6501785f,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d596749-55cd-4d0f-b74c-b43e6501785f___UF.GRC_YLCV_Lab 09451__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d596749-55cd-4d0f-b74c-b43e6501785f,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d65cfe5-fc9b-48d2-817f-79ad914bae38___YLCV_NREC 0306__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d65cfe5-fc9b-48d2-817f-79ad914bae38,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d65cfe5-fc9b-48d2-817f-79ad914bae38___YLCV_NREC 0306__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d65cfe5-fc9b-48d2-817f-79ad914bae38,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d65cfe5-fc9b-48d2-817f-79ad914bae38___YLCV_NREC 0306__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d65cfe5-fc9b-48d2-817f-79ad914bae38,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d65cfe5-fc9b-48d2-817f-79ad914bae38___YLCV_NREC 0306__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d65cfe5-fc9b-48d2-817f-79ad914bae38,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d65cfe5-fc9b-48d2-817f-79ad914bae38___YLCV_NREC 0306__aug004.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d65cfe5-fc9b-48d2-817f-79ad914bae38,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d65cfe5-fc9b-48d2-817f-79ad914bae38___YLCV_NREC 0306__aug005.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d65cfe5-fc9b-48d2-817f-79ad914bae38,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d6ace2a-9ae4-43a9-9d7b-06e7646efccc___UF.GRC_YLCV_Lab 02932__orig.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d6ace2a-9ae4-43a9-9d7b-06e7646efccc,orig
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d6ace2a-9ae4-43a9-9d7b-06e7646efccc___UF.GRC_YLCV_Lab 02932__aug001.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d6ace2a-9ae4-43a9-9d7b-06e7646efccc,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d6ace2a-9ae4-43a9-9d7b-06e7646efccc___UF.GRC_YLCV_Lab 02932__aug002.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d6ace2a-9ae4-43a9-9d7b-06e7646efccc,aug
dataset/plantvillage_tomato/aug/Tomato__Tomato_YellowLeaf__Curl_Virus/7d6ace2a-9ae4-43a9-9d7b-06e7646efccc___UF.GRC_YLCV_Lab 02932__aug003.jpg,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/7d6ace2a-9ae4-43a9-9d7b-06e7646efccc,aug
